order_id,payment_method,order_date,price,employee_id
8264,debit,2023-04-17T13:02:26,84.9,18
8265,credit,2023-10-07T11:36:22,26.5,99
8266,credit,2023-12-29T10:07:55,54.8,4
8267,stu_card,2023-05-04T19:51:43,62.0,43
8268,debit,2023-09-04T12:53:56,75.6,5
8269,debit,2023-04-18T17:32:01,37.9,51
8270,credit,2023-07-10T19:05:18,31.2,3
8271,cash,2023-02-19T10:03:18,20.8,27
8272,credit,2023-10-16T18:01:08,41.1,35
8273,debit,2023-12-30T12:53:01,70.2,11
8274,debit,2023-06-24T11:42:00,19.9,59
8275,cash,2023-10-27T20:38:43,49.4,57
8276,credit,2023-04-16T14:42:16,5.2,52
8277,credit,2023-06-13T10:41:13,43.2,27
8278,stu_card,2023-12-29T12:36:30,9.8,43
8279,stu_card,2023-07-30T14:32:23,61.0,31
8280,cash,2023-09-10T20:26:08,50.0,57
8281,stu_card,2023-11-22T17:28:20,81.6,30
8282,stu_card,2023-04-29T12:22:39,18.3,37
8283,cash,2023-10-20T20:53:12,16.7,2
8284,cash,2023-10-13T16:42:05,75.6,5
8285,stu_card,2023-02-28T10:49:55,22.5,20
8286,debit,2023-01-25T12:45:46,68.3,6
8287,debit,2023-01-17T12:13:02,50.5,19
8288,debit,2023-12-03T12:36:21,11.3,51
8289,credit,2023-08-14T14:06:04,58.1,51
8290,cash,2023-11-23T16:58:21,21.1,54
8291,debit,2023-05-07T19:07:10,42.3,9
8292,stu_card,2023-08-19T17:15:34,38.7,49
8293,debit,2023-12-06T18:27:06,24.7,43
8294,debit,2023-11-03T16:38:00,48.2,58
8295,cash,2023-09-17T18:14:48,3.0,33
8296,credit,2023-05-01T10:58:46,53.6,11
8297,debit,2023-02-05T20:49:55,66.5,58
8298,cash,2023-05-24T16:07:34,49.1,55
8299,cash,2023-10-22T17:38:18,51.1,47
8300,credit,2023-04-09T10:24:00,48.9,19
8301,credit,2023-08-16T17:00:43,46.0,62
8302,stu_card,2023-10-12T12:29:30,69.3,5
8303,stu_card,2023-12-28T13:32:54,64.9,56
8304,debit,2023-12-22T12:08:37,21.7,49
8305,stu_card,2023-11-06T12:14:12,26.9,20
8306,debit,2023-08-29T15:38:35,26.4,55
8307,credit,2023-06-05T15:23:56,16.9,41
8308,stu_card,2023-10-15T10:56:03,9.7,39
8309,debit,2023-01-29T19:40:00,54.9,32
8310,stu_card,2023-05-30T14:09:14,66.3,13
8311,credit,2023-05-25T12:15:41,20.4,34
8312,cash,2023-09-23T16:01:45,46.5,28
8313,cash,2023-04-24T13:23:38,53.6,42
8314,debit,2023-12-07T20:27:31,39.8,62
8315,debit,2023-04-20T15:54:23,54.6,2
8316,debit,2023-09-06T11:26:58,96.2,46
8317,credit,2023-08-14T12:06:55,64.9,31
8318,credit,2023-03-11T16:46:00,66.2,13
8319,debit,2023-02-15T12:25:01,30.9,37
8320,debit,2023-11-05T10:51:09,52.2,18
8321,stu_card,2023-02-13T19:32:48,45.9,20
8322,debit,2023-12-26T20:44:34,21.2,25
8323,debit,2023-01-02T10:03:36,30.8,62
8324,cash,2023-12-18T16:07:08,18.7,35
8325,stu_card,2023-05-16T19:09:37,12.9,33
8326,cash,2023-04-07T18:00:12,43.6,19
8327,cash,2023-08-22T19:56:28,14.4,7
8328,credit,2023-09-16T14:40:07,5.5,12
8329,debit,2023-03-29T19:07:56,36.3,17
8330,stu_card,2023-10-21T20:25:52,30.5,22
8331,credit,2023-09-27T10:18:01,58.1,42
8332,cash,2023-10-09T18:27:01,60.1,61
8333,stu_card,2023-04-08T18:53:57,88.9,20
8334,credit,2023-11-04T14:55:24,11.3,51
8335,stu_card,2023-06-30T10:25:24,75.8,32
8336,debit,2023-01-28T10:47:48,49.3,5
8337,debit,2023-02-27T11:35:08,51.3,53
8338,cash,2023-01-25T16:00:32,47.5,21
8339,stu_card,2023-03-24T14:42:22,8.3,35
8340,cash,2023-06-14T20:06:45,55.5,32
8341,cash,2023-07-02T20:55:34,77.9,6
8342,debit,2023-12-04T19:57:25,27.2,41
8343,debit,2023-03-08T20:18:46,94.5,51
8344,stu_card,2023-05-12T11:02:18,20.0,41
8345,credit,2023-01-18T16:47:06,18.1,14
8346,credit,2023-09-16T14:20:10,78.8,36
8347,credit,2023-10-22T20:28:15,47.6,37
8348,credit,2023-03-10T11:22:09,71.0,28
8349,cash,2023-07-01T13:14:44,8.3,22
8350,debit,2023-04-19T12:32:11,17.9,17
8351,cash,2023-11-22T17:59:56,23.4,9
8352,cash,2023-10-27T13:51:23,55.0,4
8353,debit,2023-06-07T14:37:41,12.7,29
8354,stu_card,2023-09-30T18:46:41,67.4,13
8355,debit,2023-09-02T18:41:54,83.2,10
8356,credit,2023-02-16T14:38:18,71.9,16
8357,stu_card,2023-01-11T16:29:27,52.2,30
8358,credit,2023-02-15T15:04:16,21.0,33
8359,cash,2023-08-23T18:13:11,8.5,18
8360,credit,2023-11-26T10:18:22,37.0,44
8361,debit,2023-10-05T13:38:44,64.2,16
8362,debit,2023-05-29T15:48:59,0.0,31
8363,debit,2023-05-30T17:01:29,69.3,14
8364,stu_card,2023-02-16T10:06:39,32.2,34
8365,cash,2023-02-15T12:17:59,27.9,45
8366,debit,2023-03-03T12:27:48,75.0,10
8367,stu_card,2023-11-27T12:32:41,12.8,10
8368,cash,2023-01-10T17:29:54,50.2,46
8369,debit,2023-08-01T20:11:16,25.0,41
8370,debit,2023-12-09T14:22:26,10.7,2
8371,debit,2023-08-10T12:02:12,58.0,42
8372,debit,2023-05-19T17:12:19,26.8,11
8373,stu_card,2023-04-12T10:36:23,59.5,36
8374,cash,2023-12-28T14:36:39,47.7,58
8375,stu_card,2023-04-05T15:03:34,22.6,37
8376,debit,2023-10-29T11:41:26,83.5,21
8377,stu_card,2023-05-19T20:58:07,9.8,50
8378,stu_card,2023-03-10T10:02:47,57.3,62
8379,credit,2023-11-27T10:49:35,12.9,56
8380,stu_card,2023-02-04T16:47:00,75.8,19
8381,stu_card,2023-07-20T18:41:06,65.3,18
8382,debit,2023-08-15T11:27:09,12.8,43
8383,stu_card,2023-05-05T17:10:45,68.4,53
8384,stu_card,2023-02-16T13:05:56,11.3,48
8385,cash,2023-03-09T12:51:57,28.3,5
8386,cash,2023-03-08T17:47:24,11.3,53
8387,cash,2023-11-14T15:18:41,19.7,45
8388,credit,2023-02-18T15:12:28,22.2,33
8389,stu_card,2023-02-10T14:49:25,19.7,60
8390,cash,2023-04-14T15:53:47,9.8,23
8391,debit,2023-10-25T15:39:14,71.0,39
8392,cash,2023-01-10T11:32:47,23.7,13
8393,cash,2023-01-07T17:55:17,16.7,58
8394,cash,2023-07-02T12:08:22,40.5,43
8395,credit,2023-03-03T14:41:37,21.9,52
8396,debit,2023-11-29T10:51:15,21.0,99
8397,cash,2023-07-01T11:12:26,71.8,4
8398,stu_card,2023-07-01T20:47:39,21.1,37
8399,credit,2023-04-05T19:45:22,37.0,54
8400,credit,2023-11-20T15:12:10,51.7,28
8401,cash,2023-03-25T20:56:48,26.2,33
8402,debit,2023-09-26T13:32:18,28.8,58
8403,credit,2023-11-14T19:03:37,11.2,26
8404,credit,2023-03-08T20:22:59,41.9,31
8405,cash,2023-07-31T12:04:05,55.0,41
8406,stu_card,2023-08-28T13:52:31,33.8,16
8407,credit,2023-06-02T17:51:37,11.8,5
8408,debit,2023-02-22T16:07:30,66.9,6
8409,credit,2023-04-03T10:01:10,22.5,18
8410,cash,2023-06-06T15:36:02,40.5,62
8411,stu_card,2023-05-25T13:39:03,12.5,5
8412,credit,2023-06-12T15:41:18,21.1,48
8413,cash,2023-04-22T19:22:05,62.3,3
8414,cash,2023-02-08T20:43:30,44.6,26
8415,stu_card,2023-12-08T15:33:41,67.1,3
8416,debit,2023-07-16T14:21:40,18.4,47
8417,stu_card,2023-02-23T10:33:43,35.7,20
8418,debit,2023-09-07T18:14:52,75.4,35
8419,cash,2023-10-18T19:47:15,12.8,15
8420,cash,2023-07-02T15:59:37,39.6,8
8421,credit,2023-03-18T20:35:35,65.2,52
8422,stu_card,2023-05-07T13:16:00,16.5,26
8423,stu_card,2023-08-21T13:09:30,43.3,7
8424,stu_card,2023-08-09T16:13:24,16.6,15
8425,debit,2023-11-26T13:11:47,5.4,41
8426,stu_card,2023-09-20T15:48:27,71.0,16
8427,cash,2023-09-24T20:19:49,33.7,23
8428,cash,2023-03-24T14:51:31,5.4,57
8429,debit,2023-10-06T13:33:13,8.3,13
8430,stu_card,2023-03-16T18:12:58,8.5,60
8431,cash,2023-06-10T13:31:26,43.6,60
8432,cash,2023-12-11T11:34:15,21.1,17
8433,cash,2023-05-17T17:03:28,33.1,7
8434,credit,2023-01-25T15:02:39,14.5,20
8435,debit,2023-10-05T16:52:56,25.0,8
8436,stu_card,2023-09-04T11:08:03,32.6,14
8437,cash,2023-02-24T13:40:19,36.3,46
8438,credit,2023-05-04T18:17:52,41.4,2
8439,credit,2023-04-13T14:32:11,22.6,58
8440,credit,2023-11-17T18:50:09,47.9,38
8441,credit,2023-06-12T10:09:52,0.0,45
8442,credit,2023-05-08T18:07:37,59.7,24
8443,debit,2023-11-21T15:15:52,16.5,54
8444,cash,2023-04-28T15:56:07,67.2,61
8445,stu_card,2023-08-02T14:11:05,50.7,46
8446,cash,2023-11-14T15:32:22,42.2,5
8447,stu_card,2023-06-03T19:47:23,48.5,48
8448,credit,2023-11-01T10:11:27,70.0,30
8449,stu_card,2023-04-09T12:18:24,73.7,63
8450,credit,2023-07-04T16:51:35,51.9,60
8451,cash,2023-11-24T16:40:59,57.1,40
8452,debit,2023-04-28T20:36:11,12.9,60
8453,stu_card,2023-05-19T10:29:38,25.6,13
8454,cash,2023-02-08T18:37:22,54.9,4
8455,credit,2023-04-15T18:46:30,60.5,9
8456,cash,2023-04-16T18:30:58,53.1,33
8457,credit,2023-01-08T14:48:45,34.6,37
8458,stu_card,2023-02-04T12:16:35,46.7,62
8459,cash,2023-09-16T14:53:42,33.8,28
8460,credit,2023-01-18T17:01:57,19.5,53
8461,debit,2023-08-27T19:05:20,66.8,31
8462,debit,2023-08-04T17:42:09,47.6,35
8463,debit,2023-04-04T16:58:33,22.4,58
8464,credit,2023-12-07T12:32:30,50.7,56
8465,cash,2023-09-29T13:49:53,32.3,34
8466,debit,2023-01-21T15:01:54,81.0,62
8467,stu_card,2023-08-08T19:59:31,42.4,12
8468,debit,2023-09-05T18:33:16,13.7,58
8469,credit,2023-01-13T14:11:12,34.7,24
8470,stu_card,2023-10-08T11:56:46,70.7,26
8471,credit,2023-07-16T11:45:52,64.2,63
8472,stu_card,2023-12-23T15:14:36,8.6,9
8473,cash,2023-10-31T18:13:24,33.8,26
8474,credit,2023-02-12T14:04:02,46.8,55
8475,stu_card,2023-03-23T12:58:43,44.8,58
8476,stu_card,2023-08-25T20:57:22,60.6,12
8477,stu_card,2023-03-17T16:49:35,55.7,3
8478,debit,2023-10-11T17:42:41,35.3,61
8479,debit,2023-01-13T18:49:37,11.3,1
8480,debit,2023-09-03T14:47:21,68.4,61
8481,credit,2023-11-19T13:19:22,9.8,15
8482,stu_card,2023-01-25T10:20:08,23.5,25
8483,debit,2023-05-08T18:18:59,47.3,36
8484,cash,2023-03-15T12:02:13,42.3,48
8485,debit,2023-08-14T16:43:59,33.9,10
8486,cash,2023-03-25T18:15:36,40.2,53
8487,stu_card,2023-05-02T14:39:42,49.0,1
8488,stu_card,2023-02-26T10:50:08,40.5,4
8489,debit,2023-12-14T11:36:41,18.3,63
8490,cash,2023-06-23T17:46:24,76.6,26
8491,credit,2023-07-29T18:56:25,81.6,12
8492,stu_card,2023-09-16T12:22:04,55.3,40
8493,debit,2023-11-03T11:11:21,65.8,28
8494,credit,2023-05-26T13:39:10,47.9,10
8495,stu_card,2023-02-23T15:18:18,8.5,24
8496,debit,2023-11-09T20:18:11,5.2,13
8497,debit,2023-02-24T11:29:26,22.4,49
8498,debit,2023-04-15T18:45:58,36.6,25
8499,cash,2023-07-24T14:16:57,5.4,45
8500,stu_card,2023-10-30T18:29:14,70.8,11
8501,stu_card,2023-11-08T14:43:54,10.6,25
8502,stu_card,2023-07-22T12:28:40,55.4,40
8503,stu_card,2023-01-04T17:18:21,5.4,39
8504,cash,2023-05-27T14:26:13,21.4,57
8505,credit,2023-07-03T18:25:23,25.1,57
8506,credit,2023-03-02T20:56:50,11.3,15
8507,stu_card,2023-07-11T14:21:45,40.9,53
8508,cash,2023-07-06T18:27:48,20.1,17
8509,credit,2023-11-12T13:08:09,46.4,51
8510,credit,2023-03-25T16:12:17,38.8,45
8511,credit,2023-12-21T15:54:47,22.5,21
8512,cash,2023-07-01T18:02:44,5.4,52
8513,credit,2023-01-09T10:46:59,49.2,23
8514,stu_card,2023-10-08T12:56:33,69.3,33
8515,credit,2023-07-08T14:47:53,56.5,56
8516,stu_card,2023-12-19T20:29:35,63.4,25
8517,credit,2023-11-28T12:13:21,20.1,58
8518,credit,2023-08-10T13:54:11,9.9,44
8519,debit,2023-06-02T13:17:16,34.1,59
8520,cash,2023-01-28T13:02:13,61.0,10
8521,credit,2023-04-12T18:20:04,57.9,24
8522,cash,2023-06-05T16:19:06,54.7,3
8523,cash,2023-01-27T16:29:55,0.0,16
8524,debit,2023-12-25T11:10:20,69.9,19
8525,cash,2023-10-30T18:36:14,63.4,59
8526,debit,2023-05-25T15:50:00,12.9,26
8527,cash,2023-06-26T19:01:41,60.0,21
8528,stu_card,2023-09-14T13:29:56,86.9,99
8529,stu_card,2023-12-03T16:04:22,19.5,61
8530,debit,2023-08-30T11:30:14,32.7,55
8531,cash,2023-12-14T12:34:47,61.7,28
8532,cash,2023-12-15T20:29:35,59.2,41
8533,stu_card,2023-05-08T19:51:38,45.4,7
8534,debit,2023-10-17T18:44:18,83.9,32
8535,cash,2023-04-14T19:31:50,60.9,16
8536,credit,2023-11-28T11:14:24,53.6,33
8537,stu_card,2023-05-11T19:13:50,42.1,18
8538,cash,2023-08-31T14:54:45,9.8,53
8539,cash,2023-08-31T15:12:30,41.8,60
8540,debit,2023-02-02T19:31:38,5.4,45
8541,stu_card,2023-12-12T16:00:12,78.1,53
8542,cash,2023-02-05T14:40:41,43.4,9
8543,stu_card,2023-08-20T11:46:43,65.5,26
8544,cash,2023-10-21T18:23:55,91.9,29
8545,stu_card,2023-06-29T17:20:31,33.2,63
8546,cash,2023-09-24T19:11:32,26.6,6
8547,debit,2023-05-15T13:16:25,74.5,25
8548,debit,2023-09-04T14:30:18,50.6,33
8549,debit,2023-04-18T11:47:38,8.3,49
8550,stu_card,2023-06-16T15:04:28,43.0,50
8551,cash,2023-05-04T13:07:45,65.9,31
8552,credit,2023-08-04T15:15:24,31.3,38
8553,stu_card,2023-01-10T13:54:26,82.1,11
8554,credit,2023-07-29T10:44:15,58.6,39
8555,stu_card,2023-08-15T15:35:11,26.8,64
8556,credit,2023-01-26T13:44:50,16.3,31
8557,cash,2023-02-05T16:05:13,67.2,99
8558,credit,2023-07-26T10:15:03,62.4,2
8559,debit,2023-03-04T16:01:21,41.0,29
8560,stu_card,2023-05-28T19:03:44,12.1,9
8561,stu_card,2023-08-29T17:41:12,16.6,8
8562,credit,2023-07-20T19:06:11,53.2,52
8563,cash,2023-03-29T19:14:31,69.2,47
8564,stu_card,2023-06-17T15:18:09,75.1,39
8565,cash,2023-10-23T14:17:15,12.1,40
8566,stu_card,2023-12-29T14:54:18,55.2,45
8567,stu_card,2023-07-31T18:24:51,0.0,1
8568,credit,2023-11-07T12:43:33,56.0,48
8569,debit,2023-09-05T13:12:26,43.9,49
8570,credit,2023-05-03T11:31:58,23.9,62
8571,cash,2023-10-23T20:28:39,2.5,57
8572,stu_card,2023-11-17T17:18:00,66.4,45
8573,cash,2023-04-03T17:56:41,47.4,7
8574,stu_card,2023-10-11T16:58:47,55.3,56
8575,debit,2023-03-03T10:36:23,8.8,16
8576,stu_card,2023-07-09T15:59:24,32.4,1
8577,stu_card,2023-09-13T11:06:18,66.6,45
8578,stu_card,2023-06-25T10:21:08,59.7,29
8579,cash,2023-05-07T14:43:18,18.1,31
8580,credit,2023-06-28T14:40:18,21.1,59
8581,debit,2023-03-02T19:41:11,25.4,29
8582,debit,2023-12-02T16:16:02,26.3,35
8583,debit,2023-11-01T20:26:00,44.7,30
8584,credit,2023-11-05T12:05:26,30.9,45
8585,credit,2023-10-01T19:18:19,19.4,34
8586,cash,2023-04-16T18:31:08,22.6,23
8587,cash,2023-10-28T16:37:11,29.4,16
8588,cash,2023-08-09T18:51:43,12.5,11
8589,cash,2023-07-27T10:18:25,27.0,14
8590,cash,2023-10-05T18:26:48,10.6,56
8591,debit,2023-10-22T13:34:49,57.6,8
8592,credit,2023-03-31T17:37:27,2.1,35
8593,cash,2023-08-25T16:33:47,51.0,60
8594,stu_card,2023-03-01T11:48:53,70.1,52
8595,debit,2023-03-16T15:29:34,28.7,49
8596,debit,2023-03-19T18:13:09,36.2,42
8597,stu_card,2023-07-09T10:22:01,31.0,31
8598,credit,2023-08-01T11:43:55,16.5,28
8599,credit,2023-09-27T18:18:59,64.5,33
8600,cash,2023-08-18T17:55:36,38.8,56
8601,stu_card,2023-03-18T12:23:06,29.9,50
8602,cash,2023-01-26T15:34:49,25.8,63
8603,stu_card,2023-06-10T20:02:31,33.6,61
8604,credit,2023-11-10T17:32:06,19.7,45
8605,cash,2023-06-10T13:06:29,51.8,17
8606,cash,2023-07-25T20:12:45,41.8,51
8607,debit,2023-08-14T18:35:21,25.4,42
8608,cash,2023-12-15T18:47:11,56.1,3
8609,debit,2023-05-27T20:39:40,62.6,20
8610,credit,2023-12-05T19:08:07,60.8,57
8611,debit,2023-01-07T16:06:49,18.1,27
8612,credit,2023-06-04T14:50:39,23.5,45
8613,credit,2023-11-28T17:33:04,22.4,3
8614,stu_card,2023-04-19T18:07:09,90.4,20
8615,cash,2023-04-08T11:54:22,34.8,53
8616,debit,2023-08-18T12:12:32,53.0,49
8617,credit,2023-09-07T19:24:27,27.2,23
8618,cash,2023-08-03T16:30:21,47.6,16
8619,debit,2023-06-16T13:35:10,34.0,17
8620,stu_card,2023-07-14T19:45:58,65.6,31
8621,stu_card,2023-09-04T15:20:11,15.7,2
8622,stu_card,2023-02-20T10:58:35,24.9,20
8623,credit,2023-08-27T14:29:54,11.2,1
8624,stu_card,2023-08-11T12:50:01,36.4,38
8625,debit,2023-11-14T14:45:32,41.7,4
8626,stu_card,2023-11-18T10:50:05,56.0,1
8627,stu_card,2023-04-01T11:12:28,10.7,7
8628,debit,2023-12-23T11:23:54,53.9,28
8629,credit,2023-10-13T19:12:45,52.2,54
8630,credit,2023-06-10T14:23:56,48.2,16
8631,cash,2023-11-24T11:57:18,27.0,59
8632,credit,2023-04-02T20:16:37,8.2,26
8633,stu_card,2023-08-19T20:11:55,18.9,22
8634,credit,2023-07-07T15:24:40,40.7,57
8635,credit,2023-05-24T19:32:10,53.6,34
8636,debit,2023-05-16T17:37:46,5.2,61
8637,stu_card,2023-08-18T10:50:52,8.5,24
8638,credit,2023-04-30T13:48:25,37.4,38
8639,cash,2023-12-30T14:57:47,61.5,63
8640,debit,2023-12-29T12:27:47,30.8,36
8641,credit,2023-02-24T10:47:48,73.4,25
8642,stu_card,2023-07-15T11:56:00,77.8,34
8643,stu_card,2023-07-12T20:05:30,21.0,60
8644,stu_card,2023-01-20T18:11:28,16.1,48
8645,credit,2023-01-26T12:35:56,26.8,32
8646,stu_card,2023-08-13T11:11:42,14.0,63
8647,stu_card,2023-08-21T18:21:34,3.0,53
8648,cash,2023-08-01T11:26:01,40.2,28
8649,cash,2023-09-28T13:09:22,6.7,18
8650,cash,2023-07-12T11:35:49,29.1,14
8651,cash,2023-05-16T14:08:24,9.6,22
8652,stu_card,2023-08-25T11:45:57,8.5,9
8653,stu_card,2023-12-03T16:42:00,25.6,52
8654,cash,2023-05-28T19:23:44,16.5,22
8655,credit,2023-06-27T10:23:44,70.6,45
8656,stu_card,2023-08-19T20:47:49,9.8,25
8657,credit,2023-09-18T15:31:28,47.4,39
8658,credit,2023-01-17T13:55:12,50.4,52
8659,debit,2023-02-04T15:07:39,36.2,1
8660,credit,2023-01-03T15:18:18,19.5,11
8661,cash,2023-07-26T19:39:53,49.1,35
8662,cash,2023-07-23T20:49:26,60.7,56
8663,cash,2023-07-02T15:40:57,65.6,43
8664,debit,2023-10-10T13:32:40,65.5,29
8665,credit,2023-05-06T12:32:46,55.0,10
8666,credit,2023-07-12T14:43:23,79.2,33
8667,cash,2023-06-14T19:19:53,72.1,1
8668,credit,2023-05-07T10:42:10,22.3,24
8669,cash,2023-10-05T20:33:06,56.2,57
8670,cash,2023-10-03T11:31:44,9.8,54
8671,cash,2023-05-23T19:10:54,68.7,1
8672,credit,2023-04-05T20:11:47,24.0,4
8673,debit,2023-03-08T18:23:53,8.3,10
8674,cash,2023-10-02T15:26:57,5.2,63
8675,stu_card,2023-04-10T18:45:02,59.1,51
8676,debit,2023-11-07T18:24:13,43.6,24
8677,stu_card,2023-03-04T17:34:27,34.9,19
8678,cash,2023-06-20T13:26:44,13.5,3
8679,cash,2023-12-24T20:14:04,49.3,54
8680,credit,2023-08-17T15:54:57,66.1,38
8681,credit,2023-09-20T19:31:10,63.7,16
8682,credit,2023-02-23T13:24:29,67.3,16
8683,credit,2023-02-16T14:14:02,23.3,27
8684,cash,2023-08-15T19:14:05,54.0,7
8685,debit,2023-03-19T13:58:16,68.2,21
8686,cash,2023-10-05T12:26:18,41.9,14
8687,debit,2023-09-24T11:12:28,43.3,29
8688,cash,2023-01-13T10:09:15,20.8,49
8689,cash,2023-02-22T11:48:13,13.5,33
8690,stu_card,2023-08-31T19:25:39,26.5,45
8691,credit,2023-02-11T19:14:19,5.4,2
8692,stu_card,2023-08-12T15:27:56,11.2,49
8693,cash,2023-06-21T10:25:19,36.1,35
8694,stu_card,2023-05-30T18:31:20,15.7,16
8695,cash,2023-03-13T18:10:01,4.4,12
8696,debit,2023-04-14T18:44:52,6.7,2
8697,cash,2023-06-22T10:35:06,20.1,55
8698,debit,2023-10-06T19:51:32,47.5,48
8699,debit,2023-11-06T20:08:53,11.3,49
8700,credit,2023-07-21T17:44:24,32.7,22
8701,credit,2023-08-17T10:30:08,49.5,49
8702,debit,2023-04-03T19:27:11,60.2,9
8703,credit,2023-07-05T19:22:10,26.1,64
8704,credit,2023-08-15T16:37:52,52.8,30
8705,credit,2023-10-30T10:08:28,48.1,5
8706,cash,2023-03-07T17:32:22,44.3,55
8707,cash,2023-08-27T17:44:52,12.8,53
8708,stu_card,2023-05-12T14:06:50,64.5,62
8709,debit,2023-11-25T12:55:49,24.0,30
8710,cash,2023-06-30T11:02:18,16.5,32
8711,credit,2023-08-23T11:24:00,70.5,16
8712,debit,2023-11-14T16:50:24,9.8,7
8713,credit,2023-01-19T20:24:38,21.1,4
8714,stu_card,2023-10-16T13:33:54,44.7,4
8715,debit,2023-04-09T17:01:20,25.5,24
8716,credit,2023-01-30T16:42:30,9.8,18
8717,debit,2023-03-28T12:03:54,18.2,13
8718,stu_card,2023-04-27T14:39:01,78.5,25
8719,stu_card,2023-02-14T12:00:59,24.2,53
8720,stu_card,2023-11-13T11:03:32,12.8,29
8721,stu_card,2023-05-22T16:27:15,66.2,10
8722,credit,2023-03-23T11:18:43,41.1,11
8723,credit,2023-08-15T16:46:22,80.6,28
8724,debit,2023-01-12T17:30:49,11.3,2
8725,debit,2023-11-08T13:14:01,19.6,49
8726,credit,2023-07-25T13:43:46,31.6,12
8727,cash,2023-09-16T12:55:46,22.0,40
8728,credit,2023-11-12T11:32:59,62.9,36
8729,stu_card,2023-07-20T19:00:27,24.2,15
8730,credit,2023-06-26T20:34:54,9.6,21
8731,credit,2023-02-27T16:27:20,15.5,34
8732,credit,2023-10-16T18:53:02,19.5,63
8733,cash,2023-02-13T16:51:04,37.4,63
8734,cash,2023-09-16T14:09:45,8.8,36
8735,credit,2023-08-21T16:07:16,15.2,10
8736,debit,2023-05-16T10:05:21,28.0,33
8737,credit,2023-12-19T14:29:51,45.7,12
8738,credit,2023-07-03T11:45:58,10.6,52
8739,cash,2023-03-02T11:20:14,16.5,30
8740,cash,2023-11-09T12:16:21,23.3,11
8741,stu_card,2023-06-09T13:17:18,33.9,52
8742,debit,2023-08-02T17:59:50,62.9,52
8743,credit,2023-08-10T18:12:43,34.7,3
8744,stu_card,2023-04-28T15:36:15,19.5,46
8745,cash,2023-01-20T14:14:24,28.1,13
8746,debit,2023-04-18T13:50:55,21.0,3
8747,cash,2023-06-03T20:34:44,13.5,61
8748,credit,2023-03-20T18:13:26,62.1,27
8749,debit,2023-01-10T14:43:01,70.6,11
8750,credit,2023-06-13T11:42:48,56.5,33
8751,stu_card,2023-04-20T11:52:31,2.3,51
8752,credit,2023-09-14T19:32:56,31.1,37
8753,credit,2023-01-13T20:45:34,11.2,50
8754,credit,2023-09-03T18:22:09,59.3,32
8755,cash,2023-12-18T13:48:36,49.9,2
8756,cash,2023-07-30T12:19:03,24.9,14
8757,cash,2023-09-06T12:31:11,13.9,53
8758,credit,2023-06-06T11:35:14,53.0,29
8759,cash,2023-11-11T19:39:25,28.7,47
8760,debit,2023-01-03T17:22:47,35.4,41
8761,credit,2023-09-07T19:22:37,40.7,59
8762,credit,2023-07-08T14:31:02,59.2,17
8763,cash,2023-01-11T11:37:28,21.1,31
8764,cash,2023-01-03T16:33:19,46.7,57
8765,stu_card,2023-09-05T20:04:11,42.3,53
8766,credit,2023-05-04T12:06:14,40.6,53
8767,stu_card,2023-12-24T16:52:15,22.7,1
8768,credit,2023-06-15T12:44:24,58.8,62
8769,credit,2023-04-02T10:50:07,15.6,12
8770,cash,2023-10-09T11:08:41,18.2,14
8771,credit,2023-06-03T15:59:49,37.4,28
8772,cash,2023-08-11T11:58:09,36.7,25
8773,cash,2023-10-31T17:41:14,40.6,18
8774,stu_card,2023-07-25T11:33:35,54.0,41
8775,cash,2023-06-05T15:09:38,48.0,29
8776,debit,2023-02-21T13:08:53,53.1,42
8777,stu_card,2023-09-17T14:25:13,55.4,39
8778,stu_card,2023-03-02T10:32:52,55.1,64
8779,credit,2023-01-10T13:54:31,18.1,41
8780,credit,2023-02-22T13:26:52,24.6,38
8781,cash,2023-04-24T18:44:48,19.5,46
8782,cash,2023-04-04T10:37:20,47.4,60
8783,credit,2023-01-03T20:12:08,21.5,39
8784,stu_card,2023-11-14T16:41:43,16.4,99
8785,stu_card,2023-03-11T20:27:14,72.0,24
8786,debit,2023-10-11T11:03:46,11.3,61
8787,stu_card,2023-01-27T17:27:57,35.5,3
8788,credit,2023-02-28T17:09:25,26.8,44
8789,stu_card,2023-04-22T17:13:32,22.7,20
8790,stu_card,2023-01-24T10:38:55,50.5,53
8791,credit,2023-03-24T18:32:23,66.3,46
8792,stu_card,2023-02-27T12:13:23,9.6,37
8793,stu_card,2023-06-09T11:22:48,27.6,13
8794,credit,2023-10-03T12:37:02,30.8,48
8795,cash,2023-01-19T10:08:45,43.8,12
8796,debit,2023-08-20T17:28:59,9.7,20
8797,debit,2023-09-25T20:44:04,52.2,15
8798,stu_card,2023-10-12T10:56:35,22.5,14
8799,debit,2023-01-22T13:57:54,18.7,56
8800,cash,2023-06-04T17:28:46,42.9,6
8801,cash,2023-01-22T15:26:41,25.2,15
8802,stu_card,2023-09-09T14:17:13,15.7,50
8803,debit,2023-06-02T12:41:56,64.3,16
8804,debit,2023-03-10T18:58:32,14.5,46
8805,debit,2023-08-05T16:07:12,22.6,41
8806,cash,2023-04-03T12:07:02,25.0,57
8807,debit,2023-07-13T12:25:30,79.0,36
8808,credit,2023-09-10T11:50:32,9.8,38
8809,debit,2023-04-04T14:46:28,58.6,56
8810,stu_card,2023-02-12T11:11:23,37.1,53
8811,stu_card,2023-07-03T20:39:59,19.6,32
