order_id,payment_method,order_date,price,employee_id,is_completed
7290,stu_card,2023-11-14T14:59:13,8.3,15,True
7291,cash,2023-08-16T15:05:51,30.6,27,True
7292,debit,2023-08-26T17:43:50,12.8,48,True
7293,stu_card,2023-01-15T17:35:22,45.4,37,True
7294,credit,2023-06-11T16:47:56,20.2,24,True
7295,cash,2023-01-18T14:13:38,9.8,60,True
7296,cash,2023-07-31T19:32:24,92.6,47,True
7297,credit,2023-04-29T14:39:39,53.4,11,True
7298,cash,2023-06-02T11:29:51,27.6,25,True
7299,cash,2023-12-29T12:35:26,43.1,29,True
7300,stu_card,2023-02-07T17:06:56,5.2,10,True
7301,debit,2023-05-06T17:41:20,25.5,49,True
7302,cash,2023-11-02T20:52:54,44.3,63,True
7303,debit,2023-07-03T20:10:05,64.7,52,True
7304,credit,2023-02-20T20:07:31,27.5,27,True
7305,credit,2023-05-08T18:00:04,16.0,45,True
7306,credit,2023-12-15T16:29:43,0.0,24,True
7307,cash,2023-05-08T15:49:28,58.8,49,True
7308,cash,2023-06-16T19:01:22,36.4,18,True
7309,stu_card,2023-08-23T10:16:59,30.7,36,True
7310,stu_card,2023-12-06T10:43:37,36.4,53,True
7311,debit,2023-10-15T20:43:52,36.8,44,True
7312,stu_card,2023-03-25T14:30:10,39.1,63,True
7313,cash,2023-05-21T13:52:16,45.0,62,True
7314,credit,2023-06-04T20:57:34,11.3,35,True
7315,stu_card,2023-01-18T19:23:37,52.8,50,True
7316,debit,2023-03-16T15:14:04,22.6,21,True
7317,stu_card,2023-04-02T16:00:27,20.0,5,True
7318,cash,2023-05-09T17:25:47,32.2,1,True
7319,debit,2023-01-17T12:26:55,19.5,25,True
7320,cash,2023-08-14T13:17:41,11.3,34,True
7321,credit,2023-08-26T18:55:12,52.8,23,True
7322,credit,2023-04-20T14:51:17,41.7,22,True
7323,stu_card,2023-12-05T18:25:27,23.9,62,True
7324,debit,2023-05-15T15:43:29,32.3,51,True
7325,stu_card,2023-06-28T15:44:26,60.6,56,True
7326,cash,2023-05-28T14:19:25,50.0,34,True
7327,cash,2023-11-16T12:27:16,13.7,46,True
7328,cash,2023-05-11T16:05:40,8.8,62,True
7329,cash,2023-07-21T12:16:53,38.1,45,True
7330,cash,2023-10-03T11:20:48,47.0,45,True
7331,cash,2023-05-18T19:54:23,75.9,6,True
7332,cash,2023-04-04T11:50:26,52.9,49,True
7333,stu_card,2023-07-26T13:20:57,83.7,40,True
7334,stu_card,2023-03-08T12:00:48,39.8,17,True
7335,stu_card,2023-09-08T11:20:16,51.6,19,True
7336,debit,2023-09-11T17:28:02,22.6,21,True
7337,stu_card,2023-07-23T16:01:52,66.3,64,True
7338,debit,2023-02-15T13:11:21,29.5,3,True
7339,stu_card,2023-03-23T13:27:48,56.0,53,True
7340,debit,2023-04-18T13:27:01,49.9,59,True
7341,debit,2023-02-26T12:33:52,3.0,62,True
7342,stu_card,2023-02-02T10:14:04,12.7,46,True
7343,cash,2023-12-15T15:15:02,74.5,2,True
7344,credit,2023-07-09T20:25:48,3.2,8,True
7345,cash,2023-11-25T16:15:49,51.8,44,True
7346,stu_card,2023-03-26T17:00:20,80.0,6,True
7347,cash,2023-05-17T17:51:04,2.7,4,True
7348,cash,2023-08-21T12:40:58,48.2,6,True
7349,cash,2023-03-11T11:36:47,10.8,13,True
7350,credit,2023-07-27T20:30:18,71.0,5,True
7351,cash,2023-07-03T13:57:12,60.2,15,True
7352,debit,2023-09-29T14:12:03,69.7,53,True
7353,credit,2023-04-04T17:49:26,53.8,44,True
7354,cash,2023-07-20T12:51:33,63.5,64,True
7355,cash,2023-03-19T18:40:30,83.4,48,True
7356,credit,2023-05-23T13:06:09,16.8,24,True
7357,stu_card,2023-07-02T13:36:41,21.0,22,True
7358,cash,2023-09-06T15:20:19,5.2,11,True
7359,debit,2023-09-25T17:55:54,15.6,36,True
7360,debit,2023-06-27T19:56:05,69.8,21,True
7361,debit,2023-03-03T18:33:09,24.2,35,True
7362,credit,2023-07-17T18:51:18,43.4,45,True
7363,credit,2023-05-12T11:34:56,58.9,52,True
7364,debit,2023-06-09T11:26:58,39.5,37,True
7365,credit,2023-02-02T20:30:04,63.8,29,True
7366,debit,2023-04-16T19:14:29,33.5,36,True
7367,stu_card,2023-04-20T17:54:56,9.8,7,True
7368,debit,2023-05-10T20:53:58,50.8,40,True
7369,credit,2023-09-25T13:59:47,33.0,47,True
7370,debit,2023-11-27T12:03:54,89.7,53,True
7371,stu_card,2023-08-09T13:04:25,32.5,23,True
7372,credit,2023-01-23T13:27:17,11.3,8,True
7373,stu_card,2023-02-12T12:08:06,62.2,51,True
7374,stu_card,2023-12-23T11:40:21,21.1,2,True
7375,stu_card,2023-10-21T20:40:33,69.4,3,True
7376,stu_card,2023-10-25T16:12:24,47.5,61,True
7377,debit,2023-10-11T18:49:32,34.4,9,True
7378,cash,2023-12-04T15:55:11,44.7,15,True
7379,credit,2023-10-26T19:40:12,50.0,22,True
7380,credit,2023-09-20T12:16:01,8.5,59,True
7381,stu_card,2023-06-16T18:30:50,58.4,36,True
7382,stu_card,2023-12-06T11:57:15,11.2,59,True
7383,stu_card,2023-12-24T18:14:43,11.2,45,True
7384,cash,2023-06-30T12:25:27,5.2,40,True
7385,credit,2023-12-18T10:48:34,51.5,46,True
7386,stu_card,2023-05-06T20:46:37,83.3,31,True
7387,credit,2023-02-21T17:51:38,54.1,1,True
7388,stu_card,2023-06-30T11:27:33,29.8,53,True
7389,credit,2023-09-16T11:57:11,10.4,58,True
7390,credit,2023-01-21T14:58:03,28.0,14,True
7391,credit,2023-11-26T20:04:50,62.2,1,True
7392,cash,2023-02-28T19:18:32,61.7,10,True
7393,debit,2023-11-21T17:40:14,38.5,58,True
7394,credit,2023-08-01T13:07:47,19.6,2,True
7395,cash,2023-06-16T10:32:54,3.0,13,True
7396,debit,2023-01-10T10:44:12,14.2,61,True
7397,stu_card,2023-01-10T16:45:09,25.0,28,True
7398,stu_card,2023-08-07T20:48:21,13.9,48,True
7399,stu_card,2023-05-05T11:14:44,45.2,7,True
7400,credit,2023-12-07T11:06:26,49.4,7,True
7401,credit,2023-08-29T14:18:48,33.4,57,True
7402,credit,2023-02-24T12:45:03,12.7,23,True
7403,debit,2023-06-11T12:10:03,66.5,55,True
7404,credit,2023-01-24T20:03:19,66.0,48,True
7405,debit,2023-11-03T12:31:44,66.5,48,True
7406,stu_card,2023-06-11T15:14:42,38.0,33,True
7407,credit,2023-10-13T14:21:35,13.5,62,True
7408,debit,2023-11-05T17:03:43,11.1,31,True
7409,cash,2023-04-21T10:22:24,59.9,29,True
7410,credit,2023-04-24T10:31:35,47.9,58,True
7411,credit,2023-09-20T17:26:29,50.3,37,True
7412,cash,2023-05-27T16:49:07,66.3,33,True
7413,credit,2023-06-20T12:14:21,76.5,30,True
7414,credit,2023-03-22T12:55:55,50.6,29,True
7415,credit,2023-04-06T12:32:33,45.3,54,True
7416,credit,2023-06-07T13:32:40,62.2,64,True
7417,debit,2023-11-04T16:29:35,12.5,5,True
7418,debit,2023-10-12T16:08:06,86.1,6,True
7419,cash,2023-11-29T14:44:30,9.4,62,True
7420,stu_card,2023-10-12T15:52:16,5.4,26,True
7421,credit,2023-11-11T19:52:21,70.7,57,True
7422,credit,2023-01-02T10:50:06,15.2,31,True
7423,debit,2023-03-01T14:37:07,49.1,4,True
7424,debit,2023-07-07T12:23:27,3.2,25,True
7425,debit,2023-01-24T15:54:10,78.8,55,True
7426,stu_card,2023-10-21T14:05:23,58.0,19,True
7427,debit,2023-04-18T15:38:51,96.6,31,True
7428,debit,2023-04-26T19:42:04,67.2,46,True
7429,cash,2023-05-22T18:32:54,43.1,12,True
7430,stu_card,2023-05-08T11:18:26,25.7,21,True
7431,debit,2023-04-07T10:25:16,52.6,33,True
7432,cash,2023-06-30T16:43:13,8.5,44,True
7433,cash,2023-05-06T20:38:16,54.4,22,True
7434,cash,2023-02-17T13:46:30,49.8,40,True
7435,cash,2023-09-13T14:41:26,25.3,5,True
7436,stu_card,2023-10-10T13:22:14,42.9,48,True
7437,debit,2023-04-12T15:18:22,30.9,23,True
7438,stu_card,2023-04-13T11:13:26,14.7,28,True
7439,credit,2023-08-02T20:42:04,56.8,38,True
7440,debit,2023-02-28T14:32:07,10.4,56,True
7441,debit,2023-11-04T20:08:34,37.3,49,True
7442,stu_card,2023-11-24T16:12:01,56.5,11,True
7443,cash,2023-06-23T10:28:35,60.0,9,True
7444,stu_card,2023-08-27T19:48:37,36.1,42,True
7445,credit,2023-07-02T20:19:39,27.8,36,True
7446,stu_card,2023-05-10T15:28:38,28.6,47,True
7447,debit,2023-04-01T19:06:50,33.9,61,True
7448,stu_card,2023-03-26T10:20:29,74.1,13,True
7449,stu_card,2023-12-11T20:55:06,63.7,20,True
7450,credit,2023-05-10T16:09:35,51.9,6,True
7451,debit,2023-05-04T16:01:42,60.4,46,True
7452,debit,2023-02-13T19:21:13,34.0,54,True
7453,cash,2023-08-05T15:19:06,35.4,36,True
7454,stu_card,2023-09-08T14:19:31,4.4,43,True
7455,cash,2023-12-11T13:14:16,34.0,40,True
7456,cash,2023-06-01T12:41:08,42.9,52,True
7457,credit,2023-08-27T19:57:20,29.7,2,True
7458,debit,2023-03-04T17:30:26,37.7,43,True
7459,cash,2023-05-21T16:32:50,74.8,56,True
7460,debit,2023-03-06T18:02:34,18.2,49,True
7461,stu_card,2023-11-27T16:37:46,30.2,11,True
7462,debit,2023-04-10T13:11:04,22.5,2,True
7463,stu_card,2023-10-24T18:59:49,75.7,33,True
7464,debit,2023-07-18T11:51:32,31.9,31,True
7465,debit,2023-12-09T18:30:18,39.8,32,True
7466,debit,2023-12-11T20:24:46,15.2,5,True
7467,debit,2023-04-08T20:38:29,54.1,11,True
7468,stu_card,2023-11-20T15:11:13,33.0,50,True
7469,cash,2023-06-20T14:44:42,59.2,61,True
7470,stu_card,2023-08-30T15:39:26,44.6,55,True
7471,debit,2023-05-25T16:02:17,19.7,53,True
7472,stu_card,2023-05-15T16:25:44,62.1,27,True
7473,cash,2023-09-21T16:36:19,71.3,49,True
7474,cash,2023-01-16T11:22:10,65.1,47,True
7475,stu_card,2023-04-04T13:56:42,68.2,49,True
7476,cash,2023-12-13T15:31:37,33.3,5,True
7477,credit,2023-03-12T10:35:54,33.8,54,True
7478,stu_card,2023-07-09T18:29:29,62.7,32,True
7479,debit,2023-03-30T11:46:18,8.3,30,True
7480,debit,2023-01-20T18:26:13,45.7,40,True
7481,credit,2023-08-06T19:31:56,63.0,10,True
7482,cash,2023-07-21T17:30:54,15.7,47,True
7483,credit,2023-02-28T16:52:48,47.8,16,True
7484,stu_card,2023-02-21T12:02:01,40.6,19,True
7485,cash,2023-12-07T11:23:12,20.6,39,True
7486,cash,2023-08-24T12:05:22,15.4,5,True
7487,credit,2023-05-10T17:20:47,32.4,44,True
7488,debit,2023-08-28T15:12:23,63.3,60,True
7489,cash,2023-11-17T10:14:25,43.2,36,True
7490,credit,2023-02-23T11:05:07,58.0,3,True
7491,debit,2023-09-26T10:52:17,17.2,64,True
7492,cash,2023-12-08T12:00:41,34.4,31,True
7493,stu_card,2023-09-19T12:54:19,25.7,3,True
7494,cash,2023-06-12T11:29:13,3.0,3,True
7495,cash,2023-05-29T14:02:02,11.5,28,True
7496,stu_card,2023-02-27T11:41:41,16.7,14,True
7497,cash,2023-03-22T14:46:01,26.4,60,True
7498,stu_card,2023-08-14T12:05:17,53.4,1,True
7499,credit,2023-04-24T20:39:25,29.3,6,True
7500,debit,2023-12-05T20:02:29,18.8,25,True
7501,debit,2023-11-13T11:59:10,32.4,8,True
7502,debit,2023-05-22T12:09:42,79.3,2,True
7503,debit,2023-04-05T18:19:07,53.0,16,True
7504,cash,2023-10-23T14:58:24,27.6,13,True
7505,credit,2023-03-19T11:22:51,56.4,62,True
7506,debit,2023-03-02T15:50:37,8.5,54,True
7507,debit,2023-08-05T19:52:58,11.5,47,True
7508,cash,2023-03-19T12:26:26,18.1,54,True
7509,credit,2023-02-25T13:31:43,59.3,45,True
7510,credit,2023-11-21T18:36:39,44.3,47,True
7511,cash,2023-08-16T17:48:39,32.5,9,True
7512,stu_card,2023-06-19T16:19:29,71.8,2,True
7513,stu_card,2023-11-17T15:12:25,32.1,23,True
7514,cash,2023-08-10T10:41:35,41.5,2,True
7515,debit,2023-04-10T19:43:19,30.5,22,True
7516,credit,2023-05-01T15:05:10,33.6,49,True
7517,debit,2023-12-21T13:55:50,70.2,8,True
7518,cash,2023-03-14T12:11:05,30.8,14,True
7519,credit,2023-10-06T12:02:47,13.7,37,True
7520,stu_card,2023-06-28T13:11:52,46.2,10,True
7521,stu_card,2023-02-18T12:49:27,68.1,57,True
7522,cash,2023-11-14T13:06:51,9.8,35,True
7523,credit,2023-08-05T15:20:58,56.2,18,True
7524,stu_card,2023-08-11T17:23:42,67.2,34,True
7525,stu_card,2023-09-01T19:43:26,47.3,6,True
7526,stu_card,2023-04-20T20:05:37,45.2,26,True
7527,credit,2023-03-11T10:40:26,64.1,50,True
7528,stu_card,2023-10-29T14:13:54,58.5,56,True
7529,credit,2023-05-29T11:13:33,55.9,38,True
7530,credit,2023-07-02T15:30:30,34.3,2,True
7531,debit,2023-11-07T20:56:15,18.6,41,True
7532,stu_card,2023-05-26T12:52:03,61.2,42,True
7533,stu_card,2023-11-08T20:33:55,5.4,41,True
7534,stu_card,2023-06-01T10:44:44,69.0,64,True
7535,cash,2023-08-10T13:25:06,84.8,17,True
7536,debit,2023-08-07T10:03:38,26.4,64,True
7537,stu_card,2023-11-03T15:11:27,54.3,47,True
7538,stu_card,2023-01-06T12:05:18,26.8,12,True
7539,cash,2023-04-02T17:56:05,15.7,53,True
7540,debit,2023-12-06T18:58:47,18.6,63,True
7541,cash,2023-04-06T10:13:26,21.1,63,True
7542,cash,2023-06-15T14:15:29,55.8,28,True
7543,stu_card,2023-08-22T11:32:41,59.0,25,True
7544,cash,2023-10-13T11:29:45,73.4,18,True
7545,stu_card,2023-10-31T11:23:48,42.9,99,True
7546,credit,2023-08-16T17:26:12,25.5,41,True
7547,cash,2023-12-09T14:00:30,33.2,33,True
7548,cash,2023-07-29T12:00:40,55.2,99,True
7549,credit,2023-04-10T19:28:13,25.1,99,True
7550,cash,2023-07-22T20:36:23,54.8,26,True
7551,debit,2023-07-19T11:57:11,20.0,47,True
7552,credit,2023-03-13T16:36:40,20.9,46,True
7553,stu_card,2023-06-05T13:50:46,37.8,49,True
7554,stu_card,2023-01-28T13:43:40,39.8,55,True
7555,stu_card,2023-04-05T11:33:29,9.8,53,True
7556,debit,2023-05-06T12:48:09,74.2,45,True
7557,stu_card,2023-03-01T12:25:14,26.6,35,True
7558,cash,2023-05-15T15:15:53,49.1,55,True
7559,stu_card,2023-01-15T16:16:06,50.7,56,True
7560,stu_card,2023-03-15T10:27:40,49.0,57,True
7561,stu_card,2023-09-29T12:58:55,40.6,62,True
7562,credit,2023-12-24T14:41:42,18.4,36,True
7563,credit,2023-12-16T10:19:49,48.4,34,True
7564,credit,2023-02-04T18:50:29,73.8,41,True
7565,credit,2023-10-29T19:16:03,69.9,40,True
7566,credit,2023-05-26T18:38:05,80.9,27,True
7567,debit,2023-11-14T17:55:52,18.3,28,True
7568,debit,2023-02-18T19:17:20,8.3,35,True
7569,credit,2023-02-12T20:38:29,59.5,38,True
7570,debit,2023-02-06T13:38:47,81.8,52,True
7571,credit,2023-01-17T12:58:17,21.3,40,True
7572,cash,2023-03-30T17:53:12,22.6,14,True
7573,credit,2023-06-26T16:29:49,21.1,27,True
7574,cash,2023-08-05T18:41:01,26.9,20,True
7575,debit,2023-08-08T19:38:06,20.4,13,True
7576,credit,2023-05-31T19:54:15,32.6,34,True
7577,credit,2023-11-29T14:30:47,65.8,53,True
7578,credit,2023-02-03T18:22:36,0.0,11,True
7579,cash,2023-04-28T11:49:03,19.8,3,True
7580,debit,2023-08-22T14:34:14,15.2,57,True
7581,credit,2023-05-09T15:33:23,47.7,17,True
7582,debit,2023-10-25T18:55:22,46.8,59,True
7583,stu_card,2023-06-29T12:20:07,38.7,58,True
7584,debit,2023-02-21T19:20:19,63.0,32,True
7585,debit,2023-01-05T12:53:33,81.7,22,True
7586,debit,2023-09-01T11:34:11,80.4,38,True
7587,cash,2023-05-13T18:06:59,31.0,36,True
7588,credit,2023-09-09T17:35:53,0.0,59,True
7589,cash,2023-04-13T13:10:34,76.3,38,True
7590,credit,2023-10-11T19:20:37,43.7,30,True
7591,debit,2023-04-18T20:50:54,30.8,36,True
7592,credit,2023-05-20T10:32:43,50.3,13,True
7593,credit,2023-03-13T18:27:36,17.2,26,True
7594,cash,2023-09-25T20:34:09,11.3,43,True
7595,cash,2023-10-21T15:51:43,37.3,56,True
7596,debit,2023-08-23T19:09:08,53.1,27,True
7597,credit,2023-09-29T16:40:07,72.1,61,True
7598,stu_card,2023-02-18T12:53:50,46.9,7,True
7599,cash,2023-11-05T17:49:12,53.0,37,True
7600,cash,2023-10-09T14:05:17,5.4,16,True
7601,stu_card,2023-05-30T12:16:09,41.1,39,True
7602,cash,2023-08-15T16:57:44,33.9,57,True
7603,cash,2023-06-04T14:08:14,9.8,39,True
7604,cash,2023-02-08T10:55:01,73.8,47,True
7605,debit,2023-12-03T13:13:03,61.8,62,True
7606,cash,2023-10-01T20:09:01,58.7,62,True
7607,debit,2023-03-03T20:11:49,70.5,51,True
7608,cash,2023-08-15T13:49:53,16.2,5,True
7609,debit,2023-11-11T12:52:09,39.2,45,True
7610,stu_card,2023-04-09T16:47:44,45.2,21,True
7611,credit,2023-12-17T12:46:12,33.6,30,True
7612,stu_card,2023-08-25T16:57:47,69.0,13,True
7613,debit,2023-07-03T17:42:13,11.5,60,True
7614,cash,2023-05-23T20:38:45,41.2,24,True
7615,cash,2023-03-30T15:21:15,57.9,25,True
7616,stu_card,2023-01-24T19:58:48,58.1,35,True
7617,cash,2023-08-18T12:42:15,20.0,55,True
7618,stu_card,2023-07-12T19:43:40,11.3,36,True
7619,debit,2023-02-16T16:33:53,17.9,29,True
7620,stu_card,2023-01-19T18:09:04,46.9,26,True
7621,debit,2023-02-04T16:35:51,46.8,19,True
7622,stu_card,2023-06-19T11:26:45,9.8,21,True
7623,debit,2023-03-09T17:15:59,44.5,55,True
7624,debit,2023-12-19T11:04:44,23.7,23,True
7625,stu_card,2023-01-14T19:58:41,5.4,24,True
7626,credit,2023-05-03T11:26:32,20.3,40,True
7627,credit,2023-01-20T15:32:38,25.7,50,True
7628,cash,2023-05-21T12:41:37,9.8,34,True
7629,stu_card,2023-05-02T13:14:49,22.6,7,True
7630,stu_card,2023-05-12T14:45:38,16.8,24,True
7631,cash,2023-06-29T11:07:43,45.2,59,True
7632,stu_card,2023-11-13T13:33:51,68.5,61,True
7633,cash,2023-04-23T17:24:42,28.1,41,True
7634,cash,2023-03-15T20:36:09,62.9,43,True
7635,stu_card,2023-11-18T15:52:42,68.1,39,True
7636,debit,2023-07-17T20:17:55,66.1,54,True
7637,cash,2023-07-03T17:46:42,9.6,57,True
7638,stu_card,2023-01-06T17:13:04,71.1,1,True
7639,stu_card,2023-08-04T11:39:53,65.3,99,True
7640,credit,2023-09-11T18:10:01,39.0,52,True
7641,cash,2023-09-05T14:56:45,26.9,37,True
7642,stu_card,2023-11-17T13:22:56,18.1,46,True
7643,cash,2023-01-13T12:50:35,59.4,50,True
7644,cash,2023-02-25T20:45:29,65.0,29,True
7645,cash,2023-05-15T19:54:14,60.2,36,True
7646,stu_card,2023-02-28T18:52:06,75.1,63,True
7647,stu_card,2023-12-19T10:29:42,9.8,5,True
7648,debit,2023-06-17T13:22:25,11.1,44,True
7649,debit,2023-08-23T10:38:54,73.5,37,True
7650,stu_card,2023-10-27T16:20:55,60.6,38,True
7651,credit,2023-06-19T16:54:10,54.4,15,True
7652,stu_card,2023-03-07T12:47:04,36.9,60,True
7653,debit,2023-04-21T18:42:31,33.4,43,True
7654,debit,2023-06-27T16:32:55,11.5,50,True
7655,credit,2023-05-07T20:20:03,24.3,44,True
7656,cash,2023-12-23T12:23:25,28.9,27,True
7657,credit,2023-08-30T14:34:07,73.9,33,True
7658,stu_card,2023-04-17T10:17:25,52.0,57,True
7659,cash,2023-03-19T20:03:18,63.0,4,True
7660,debit,2023-07-21T16:21:43,67.6,45,True
7661,stu_card,2023-01-22T12:34:53,47.6,39,True
7662,credit,2023-10-03T17:30:57,34.4,32,True
7663,stu_card,2023-05-30T18:38:19,14.3,28,True
7664,cash,2023-04-16T16:25:29,53.7,43,True
7665,debit,2023-08-22T14:10:01,2.3,1,True
7666,stu_card,2023-07-09T18:38:00,19.8,20,True
7667,stu_card,2023-07-03T19:15:17,43.0,29,True
7668,debit,2023-09-01T12:32:22,54.8,39,True
7669,cash,2023-10-09T18:25:25,24.1,52,True
7670,cash,2023-01-11T16:26:40,28.7,32,True
7671,credit,2023-09-24T13:51:37,59.9,51,True
7672,debit,2023-11-01T12:12:02,16.4,11,True
7673,credit,2023-06-04T10:25:03,29.9,18,True
7674,credit,2023-12-17T18:38:06,37.2,3,True
7675,debit,2023-10-04T10:07:26,11.2,12,True
7676,credit,2023-05-20T20:11:48,11.2,30,True
7677,cash,2023-09-06T18:33:41,11.5,49,True
7678,cash,2023-01-18T16:03:22,37.3,52,True
7679,debit,2023-08-21T20:22:19,26.8,8,True
7680,debit,2023-04-11T10:36:09,66.1,23,True
7681,debit,2023-08-22T14:15:16,57.7,26,True
7682,cash,2023-03-20T12:16:01,8.2,3,True
7683,stu_card,2023-01-25T15:05:29,29.7,10,True
7684,debit,2023-04-11T11:53:29,69.9,45,True
7685,credit,2023-07-19T20:39:51,25.4,52,True
7686,credit,2023-04-10T15:30:54,35.2,25,True
7687,cash,2023-06-11T12:01:51,55.4,59,True
7688,debit,2023-08-13T20:11:33,21.9,19,True
7689,stu_card,2023-03-18T13:37:29,2.7,11,True
7690,credit,2023-01-08T20:06:52,42.1,17,True
7691,cash,2023-12-22T18:54:58,29.5,29,True
7692,stu_card,2023-08-11T15:35:07,34.9,18,True
7693,stu_card,2023-12-27T10:54:02,30.9,7,True
7694,credit,2023-10-22T10:51:56,56.7,10,True
7695,cash,2023-05-13T17:16:16,29.1,22,True
7696,debit,2023-05-09T11:04:45,6.7,28,True
7697,debit,2023-09-02T20:42:41,52.2,63,True
7698,cash,2023-04-07T11:24:01,59.1,3,True
7699,credit,2023-03-06T20:49:49,18.9,31,True
7700,credit,2023-09-03T15:53:34,31.2,50,True
7701,credit,2023-03-02T16:32:28,60.3,33,True
7702,debit,2023-06-18T19:57:22,73.0,58,True
7703,debit,2023-03-09T16:16:02,9.8,29,True
7704,cash,2023-08-25T16:26:40,37.3,33,True
7705,stu_card,2023-12-11T12:11:28,46.8,36,True
7706,stu_card,2023-09-14T15:20:55,21.4,24,True
7707,cash,2023-04-03T13:40:16,18.3,4,True
7708,credit,2023-07-03T18:26:33,42.5,1,True
7709,stu_card,2023-06-04T13:17:10,13.2,52,True
7710,stu_card,2023-02-28T10:58:56,7.7,19,True
7711,credit,2023-06-25T17:40:46,2.3,56,True
7712,stu_card,2023-01-15T15:27:19,39.1,19,True
7713,debit,2023-03-02T10:16:32,59.3,29,True
7714,debit,2023-01-08T10:19:55,50.7,57,True
7715,stu_card,2023-08-19T16:41:02,18.0,6,True
7716,stu_card,2023-04-06T20:18:12,52.8,64,True
7717,credit,2023-07-04T15:22:11,28.4,9,True
7718,stu_card,2023-12-27T18:02:33,49.0,41,True
7719,stu_card,2023-06-12T14:18:58,57.4,29,True
7720,debit,2023-11-22T19:48:04,25.5,37,True
7721,stu_card,2023-07-25T16:16:49,71.3,46,True
7722,debit,2023-03-17T13:21:34,8.5,39,True
7723,stu_card,2023-12-06T11:26:53,6.7,34,True
7724,cash,2023-12-18T10:50:52,67.3,48,True
7725,cash,2023-12-15T11:19:51,34.0,55,True
7726,credit,2023-02-04T13:29:30,71.5,40,True
7727,debit,2023-06-19T11:21:35,66.3,38,True
7728,stu_card,2023-07-03T17:24:49,74.4,57,True
7729,debit,2023-01-01T10:49:40,42.6,18,True
7730,cash,2023-01-29T19:57:22,16.6,10,True
7731,stu_card,2023-12-27T13:15:54,29.3,11,True
7732,cash,2023-11-27T12:26:34,62.6,7,True
7733,cash,2023-02-15T15:48:44,35.6,34,True
7734,stu_card,2023-08-10T16:31:56,33.6,6,True
7735,credit,2023-05-25T12:17:29,36.6,61,True
7736,credit,2023-01-26T14:39:42,36.3,42,True
7737,debit,2023-03-21T13:38:48,4.4,62,True
7738,credit,2023-12-10T16:55:54,61.0,2,True
7739,credit,2023-02-17T13:03:21,54.9,64,True
7740,stu_card,2023-10-20T13:00:00,66.9,35,True
7741,stu_card,2023-11-04T20:48:19,41.1,18,True
7742,debit,2023-12-31T14:09:07,54.2,50,True
7743,cash,2023-02-06T11:51:10,47.2,4,True
7744,cash,2023-05-23T13:02:12,27.4,44,True
7745,credit,2023-06-30T18:16:34,42.6,4,True
7746,cash,2023-05-23T10:02:33,50.0,50,True
7747,debit,2023-03-14T14:55:19,20.9,2,True
7748,stu_card,2023-07-27T15:16:27,67.1,49,True
7749,cash,2023-03-04T17:07:24,22.2,17,True
7750,credit,2023-05-05T16:32:13,33.4,18,True
7751,debit,2023-01-09T20:25:07,56.5,39,True
7752,debit,2023-07-07T12:40:56,16.5,50,True
7753,debit,2023-04-08T12:08:46,3.0,50,True
7754,credit,2023-06-17T16:07:50,45.0,49,True
7755,cash,2023-07-30T19:35:44,57.3,57,True
7756,credit,2023-03-13T10:27:25,50.1,7,True
7757,cash,2023-10-09T14:11:10,87.7,18,True
7758,debit,2023-12-27T19:43:25,24.2,55,True
7759,debit,2023-09-13T15:11:20,28.3,41,True
7760,stu_card,2023-03-30T19:53:25,26.3,33,True
7761,debit,2023-03-04T20:22:33,20.7,42,True
7762,debit,2023-01-04T19:34:47,27.0,63,True
7763,stu_card,2023-04-21T16:44:00,47.4,19,True
7764,cash,2023-01-14T15:49:32,43.4,54,True
7765,credit,2023-03-05T16:34:05,25.0,56,True
7766,debit,2023-05-27T16:14:29,11.2,8,True
7767,credit,2023-05-01T12:11:28,79.8,53,True
7768,stu_card,2023-06-29T12:53:13,77.7,39,True
7769,cash,2023-02-18T13:02:03,0.0,4,True
7770,cash,2023-03-06T12:33:03,11.2,42,True
7771,stu_card,2023-12-10T17:33:27,39.6,1,True
7772,credit,2023-12-19T16:27:35,15.0,36,True
7773,credit,2023-09-10T16:53:48,34.5,14,True
7774,debit,2023-05-02T17:40:19,52.5,62,True
7775,debit,2023-07-02T12:34:17,39.5,59,True
7776,cash,2023-03-03T14:39:27,40.3,55,True
7777,credit,2023-09-03T16:02:33,11.7,42,True
7778,credit,2023-03-14T12:13:46,52.2,27,True
7779,debit,2023-08-19T10:57:52,30.3,10,True
7780,stu_card,2023-01-29T20:33:03,64.1,42,True
7781,debit,2023-08-31T12:45:26,18.6,44,True
7782,cash,2023-10-18T12:14:02,9.8,38,True
7783,debit,2023-08-27T15:07:40,26.0,37,True
7784,debit,2023-06-09T11:15:18,17.0,58,True
7785,cash,2023-12-14T14:25:12,15.0,35,True
7786,stu_card,2023-02-22T16:36:45,36.1,20,True
7787,stu_card,2023-02-14T14:30:11,58.1,7,True
7788,cash,2023-09-28T10:12:12,25.7,15,True
7789,debit,2023-08-17T20:40:00,54.3,10,True
7790,debit,2023-10-16T16:23:24,47.6,9,True
7791,debit,2023-01-28T14:14:09,46.1,23,True
7792,credit,2023-10-25T15:02:31,8.3,25,True
7793,stu_card,2023-12-16T17:40:37,42.1,43,True
7794,debit,2023-04-03T16:00:16,52.5,51,True
7795,debit,2023-12-08T13:03:18,65.7,42,True
7796,stu_card,2023-10-05T11:45:21,63.4,53,True
